,item,itemLabel
1225,http://www.wikidata.org/entity/Q4162341,delusional dysmorphophobia
1226,http://www.wikidata.org/entity/Q2460356,delusional misidentification syndrome
1227,http://www.wikidata.org/entity/Q1200256,delusional parasitosis
1228,http://www.wikidata.org/entity/Q57759391,delusional syndrome
1229,http://www.wikidata.org/entity/Q20828738,delusional thinking
1230,http://www.wikidata.org/entity/Q10468541,delusions of possession
1231,http://www.wikidata.org/entity/Q83030,dementia
1232,http://www.wikidata.org/entity/Q1185320,dementia praecox
1233,http://www.wikidata.org/entity/Q101245788,dementia with Lewy bodies
1234,http://www.wikidata.org/entity/Q1262499,dendrophilia
1235,http://www.wikidata.org/entity/Q2280285,dentatorubral-pallidoluysian atrophy
1236,http://www.wikidata.org/entity/Q320719,dependent personality disorder
1237,http://www.wikidata.org/entity/Q2338307,depersonalization disorder
1238,http://www.wikidata.org/entity/Q2253120,depression during pregnancy
1239,http://www.wikidata.org/entity/Q109020119,depression in autism
1240,http://www.wikidata.org/entity/Q11076418,depressive disorder
1241,http://www.wikidata.org/entity/Q5260921,depressive personality disorder
1242,http://www.wikidata.org/entity/Q18966792,depressive state induced by drug
1243,http://www.wikidata.org/entity/Q1046055,depressive syndrome
1244,http://www.wikidata.org/entity/Q5261301,derailment
1245,http://www.wikidata.org/entity/Q9206284,dereism
1246,http://www.wikidata.org/entity/Q25407412,dermatopatophobia
1247,http://www.wikidata.org/entity/Q3710162,developmental coordination disorder
1248,http://www.wikidata.org/entity/Q61913490,developmental delay and seizures with or without movement abnormalities
1249,http://www.wikidata.org/entity/Q55785587,"developmental delay-deafness syndrome, Hildebrand type"
1250,http://www.wikidata.org/entity/Q3087172,developmental disorder
1251,http://www.wikidata.org/entity/Q2313089,developmental language disorder
1252,http://www.wikidata.org/entity/Q17009018,developmental regression
1253,http://www.wikidata.org/entity/Q9385421,developmental speech disorder
1254,http://www.wikidata.org/entity/Q360035,dhat syndrome
1255,http://www.wikidata.org/entity/Q25394508,diabetes and behavior problems
1256,http://www.wikidata.org/entity/Q5270210,diabulimia
1257,http://www.wikidata.org/entity/Q1328245,diaper fetishism
1258,http://www.wikidata.org/entity/Q30141359,"difficulty completing familiar tasks at home, at work or at leisure"
1259,http://www.wikidata.org/entity/Q54913640,diffuse neurofibrillary tangles with calcification
1260,http://www.wikidata.org/entity/Q55787752,digital anomalies-intellectual disability-short stature syndrome
1261,http://www.wikidata.org/entity/Q51884914,digital dementia
1262,http://www.wikidata.org/entity/Q18388539,digital hoarding
1263,http://www.wikidata.org/entity/Q18206542,digital phobic
1264,http://www.wikidata.org/entity/Q45111177,diphenhydramine abuse
1265,http://www.wikidata.org/entity/Q2717096,dipsomania
1266,http://www.wikidata.org/entity/Q3317827,disability affecting intellectual abilities
1267,http://www.wikidata.org/entity/Q3700220,disinhibited attachment disorder
1268,http://www.wikidata.org/entity/Q55782818,disorder of sex development-intellectual disability syndrome
1269,http://www.wikidata.org/entity/Q267759,disorganized schizophrenia
1270,http://www.wikidata.org/entity/Q102187383,disruptions of 24-hour sleep-wake cycle
1271,http://www.wikidata.org/entity/Q18654,dissociative amnesia
1272,http://www.wikidata.org/entity/Q10474308,dissociative anesthesia
1273,http://www.wikidata.org/entity/Q2627467,dissociative disorder
1274,http://www.wikidata.org/entity/Q2053759,dissociative disorder not otherwise specified
1275,http://www.wikidata.org/entity/Q18657,dissociative identity disorder
1276,http://www.wikidata.org/entity/Q55787475,distal 17p13.1 microdeletion syndrome
1277,http://www.wikidata.org/entity/Q55787031,distal Xq28 microduplication syndrome
1278,http://www.wikidata.org/entity/Q5283757,diurnal enuresis
1279,http://www.wikidata.org/entity/Q15806471,doromania
1280,http://www.wikidata.org/entity/Q55609930,double depression
1281,http://www.wikidata.org/entity/Q5303074,downblouse
1282,http://www.wikidata.org/entity/Q2351339,drapetomania
1283,http://www.wikidata.org/entity/Q5308134,driving phobia
1284,http://www.wikidata.org/entity/Q3541786,drug dependence
1285,http://www.wikidata.org/entity/Q19001148,drug induced sleep disorder
1286,http://www.wikidata.org/entity/Q3505252,drug overdose
1287,http://www.wikidata.org/entity/Q18554889,drug psychosis
1288,http://www.wikidata.org/entity/Q5308960,drug-induced abnormality
1289,http://www.wikidata.org/entity/Q18975073,drug-induced delirium
1290,http://www.wikidata.org/entity/Q18554227,drug-induced mental disorder
1291,http://www.wikidata.org/entity/Q18967915,drug-induced persisting amnestic disease
1292,http://www.wikidata.org/entity/Q55012337,drug-induced psychotic disease with delusion
1293,http://www.wikidata.org/entity/Q25932164,drunk
1294,http://www.wikidata.org/entity/Q10384302,dual-role transvestism
1295,http://www.wikidata.org/entity/Q225957,dysarthria
1296,http://www.wikidata.org/entity/Q742672,dyscalculia
1297,http://www.wikidata.org/entity/Q4052543,dysequilibrium syndrome
1298,http://www.wikidata.org/entity/Q102186703,dysfunctions associated with arousal from sleep
1299,http://www.wikidata.org/entity/Q102187376,dysfunctions associated with sleep stages
1300,http://www.wikidata.org/entity/Q5808437,dysglossia
1301,http://www.wikidata.org/entity/Q584560,dysgraphia
1302,http://www.wikidata.org/entity/Q1087232,dyslalia
1303,http://www.wikidata.org/entity/Q132971,dyslexia
1304,http://www.wikidata.org/entity/Q778413,dysmnesia
1305,http://www.wikidata.org/entity/Q55786218,dysmorphism-short stature-deafness-disorder of sex development syndrome
1306,http://www.wikidata.org/entity/Q2705600,dysorthography
1307,http://www.wikidata.org/entity/Q836379,dysphonia
1308,http://www.wikidata.org/entity/Q3710022,dysphrenia
1309,http://www.wikidata.org/entity/Q9158460,dyspinxia
1310,http://www.wikidata.org/entity/Q1229331,dyssocial personality
1311,http://www.wikidata.org/entity/Q559435,dyssomnia
1312,http://www.wikidata.org/entity/Q427810,dysthymic disorder
1313,http://www.wikidata.org/entity/Q25456248,e-commerce fear
1314,http://www.wikidata.org/entity/Q3410133,early onset deficitary psychosis
1315,http://www.wikidata.org/entity/Q55346099,early-onset ataxia with dementia
1316,http://www.wikidata.org/entity/Q55345929,early-onset autosomal dominant Alzheimer disease
1317,http://www.wikidata.org/entity/Q55786984,early-onset epileptic encephalopathy and intellectual disability due to GRIN2A mutation
1318,http://www.wikidata.org/entity/Q55784798,early-onset epileptic encephalopathy-cortical blindness-intellectual disability-facial dysmorphism syndrome
1319,http://www.wikidata.org/entity/Q55782601,early-onset parkinsonism-intellectual disability syndrome
1320,http://www.wikidata.org/entity/Q55789008,early-onset schizophrenia
1321,http://www.wikidata.org/entity/Q373822,eating disorder
1322,http://www.wikidata.org/entity/Q11877076,ecclesiophobia
1323,http://www.wikidata.org/entity/Q937353,echolalia
1324,http://www.wikidata.org/entity/Q11696028,echomimia
1325,http://www.wikidata.org/entity/Q16966700,echophenomenon
1326,http://www.wikidata.org/entity/Q1280852,echopraxia
1327,http://www.wikidata.org/entity/Q31883801,eco-anxiety
1328,http://www.wikidata.org/entity/Q5347361,effects of alcohol on memory
1329,http://www.wikidata.org/entity/Q4358078,effects of cannabis
1330,http://www.wikidata.org/entity/Q912344,ego-dystonic sexual orientation
1331,http://www.wikidata.org/entity/Q1298422,egomania
1332,http://www.wikidata.org/entity/Q1299035,egopathy
1333,http://www.wikidata.org/entity/Q16884931,eisoptrophobia
1334,http://www.wikidata.org/entity/Q3586219,ejaculation without orgasm
1335,http://www.wikidata.org/entity/Q5354941,elective mutism
1336,http://www.wikidata.org/entity/Q16722077,embolalia
1337,http://www.wikidata.org/entity/Q1294093,emetophilia
1338,http://www.wikidata.org/entity/Q3063847,emotional and behavioral disorders
1339,http://www.wikidata.org/entity/Q5803085,emotional dependency
1340,http://www.wikidata.org/entity/Q1229382,emotional detachment
1341,http://www.wikidata.org/entity/Q12046440,emotional disorder
1342,http://www.wikidata.org/entity/Q3316140,emotional dysregulation
1343,http://www.wikidata.org/entity/Q4531712,emotionally unstable personality disorder
1344,http://www.wikidata.org/entity/Q4200416,"emotionally unstable personality disorder, impulsive type"
1345,http://www.wikidata.org/entity/Q653027,encopresis
1346,http://www.wikidata.org/entity/Q5376333,endogenous depression
1347,http://www.wikidata.org/entity/Q16543683,endogenous mental disorder
1348,http://www.wikidata.org/entity/Q1340675,endogenous psychosis
1349,http://www.wikidata.org/entity/Q53711590,enduring personality change after psychiatric illness
1350,http://www.wikidata.org/entity/Q2157130,entomophobia
1351,http://www.wikidata.org/entity/Q3448862,enuresis
1352,http://www.wikidata.org/entity/Q595012,ephebophilia
1353,http://www.wikidata.org/entity/Q774045,epilepsy aura
1354,http://www.wikidata.org/entity/Q55783093,epilepsy-microcephaly-skeletal dysplasia syndrome
1355,http://www.wikidata.org/entity/Q55781873,epilepsy-telangiectasia syndrome
1356,http://www.wikidata.org/entity/Q55785829,epiphyseal dysplasia-hearing loss-dysmorphism syndrome
1357,http://www.wikidata.org/entity/Q5383564,episodic dyscontrol syndrome
1358,http://www.wikidata.org/entity/Q30751616,epistaxiophobia
1359,http://www.wikidata.org/entity/Q14850665,eproctophilia
1360,http://www.wikidata.org/entity/Q5384517,equinophobia
1361,http://www.wikidata.org/entity/Q184674,erectile dysfunction
1362,http://www.wikidata.org/entity/Q1269174,erotic lactation
1363,http://www.wikidata.org/entity/Q252185,erotomania
1364,http://www.wikidata.org/entity/Q2602871,erotophobia
1365,http://www.wikidata.org/entity/Q21515328,erratic behavior
1366,http://www.wikidata.org/entity/Q1363791,erythrophobia
1367,http://www.wikidata.org/entity/Q24946301,eurotophobia
1368,http://www.wikidata.org/entity/Q12382516,evolutionary aphasia
1369,http://www.wikidata.org/entity/Q904200,excoriation disorder
1370,http://www.wikidata.org/entity/Q1383948,excrementophilia
1371,http://www.wikidata.org/entity/Q5419936,executive dysfunction
1372,http://www.wikidata.org/entity/Q1669692,exercise addiction
1373,http://www.wikidata.org/entity/Q18449712,exhaustion disorder
1374,http://www.wikidata.org/entity/Q43405,exhibitionism
1375,http://www.wikidata.org/entity/Q3061998,exobiophilia
1376,http://www.wikidata.org/entity/Q3106901,exploding head syndrome
1377,http://www.wikidata.org/entity/Q923164,expressive aphasia
1378,http://www.wikidata.org/entity/Q21816967,expressive dysphasia
1379,http://www.wikidata.org/entity/Q1075470,expressive language disorder
1380,http://www.wikidata.org/entity/Q25053967,externalizing disorders
1381,http://www.wikidata.org/entity/Q55780580,extrasystoles-short stature-hyperpigmentation-microcephaly syndrome
1382,http://www.wikidata.org/entity/Q55784970,facial dysmorphism-developmental delay-behavioral abnormalities syndrome due to WAC point mutation
1383,http://www.wikidata.org/entity/Q55781798,facial dysmorphism-macrocephaly-myopia-Dandy-Walker malformation syndrome
1384,http://www.wikidata.org/entity/Q17385141,faciocardiorenal syndrome
1385,http://www.wikidata.org/entity/Q2686385,factitious disorder
1386,http://www.wikidata.org/entity/Q1641328,factitious hypoglycemia
1387,http://www.wikidata.org/entity/Q9178700,failure of genital response
1388,http://www.wikidata.org/entity/Q3508619,fallot complex - intellectual disability - growth delay
1389,http://www.wikidata.org/entity/Q56316946,false memories in autobiographical writings
1390,http://www.wikidata.org/entity/Q2051704,false memory
1391,http://www.wikidata.org/entity/Q1065846,false pregnancy
1392,http://www.wikidata.org/entity/Q55345991,familial Alzheimer-like prion disease
1393,http://www.wikidata.org/entity/Q55782808,familial developmental dysphasia
1394,http://www.wikidata.org/entity/Q2868792,familial isolated deficiency of vitamin E
1395,http://www.wikidata.org/entity/Q22905841,fat fetishism
1396,http://www.wikidata.org/entity/Q862872,fatal familial insomnia
1397,http://www.wikidata.org/entity/Q21479973,fatorexia
1398,http://www.wikidata.org/entity/Q55346022,fatty acid hydroxylase-associated neurodegeneration
1399,http://www.wikidata.org/entity/Q44619,fear
1400,http://www.wikidata.org/entity/Q2160101,fear of bees
1401,http://www.wikidata.org/entity/Q5409611,fear of childbirth
1402,http://www.wikidata.org/entity/Q650459,fear of commitment
1403,http://www.wikidata.org/entity/Q1788984,fear of crime
1404,http://www.wikidata.org/entity/Q3321265,fear of fish
1405,http://www.wikidata.org/entity/Q4297397,fear of frogs
1406,http://www.wikidata.org/entity/Q5439397,fear of intimacy
1407,http://www.wikidata.org/entity/Q3440772,fear of mice
1408,http://www.wikidata.org/entity/Q169922,fear of needles
1409,http://www.wikidata.org/entity/Q4147342,fear of pregnancy
1410,http://www.wikidata.org/entity/Q108267068,fear of the future
1411,http://www.wikidata.org/entity/Q16711279,febrile schizophrenia
1412,http://www.wikidata.org/entity/Q358042,feeble-minded
1413,http://www.wikidata.org/entity/Q18554097,feeding and eating disorders of childhood
1414,http://www.wikidata.org/entity/Q1353790,felching
1415,http://www.wikidata.org/entity/Q5441917,feline spongiform encephalopathy
1416,http://www.wikidata.org/entity/Q3241252,female sexual arousal disorder
1417,http://www.wikidata.org/entity/Q102293999,female-restricted syndromic X-linked intellectual disability 99
1418,http://www.wikidata.org/entity/Q21504884,fentanyl toxicity
1419,http://www.wikidata.org/entity/Q5820163,fetal alcohol effects
1420,http://www.wikidata.org/entity/Q17002116,fetal alcohol spectrum disorders
1421,http://www.wikidata.org/entity/Q400277,fetal alcohol syndrome
1422,http://www.wikidata.org/entity/Q55787831,fetal anticonvulsant syndrome
1423,http://www.wikidata.org/entity/Q55787832,fetal carbamazepine syndrome
1424,http://www.wikidata.org/entity/Q55785876,fetal minoxidil syndrome
1425,http://www.wikidata.org/entity/Q1409081,fetal nicotine spectrum disorder
1426,http://www.wikidata.org/entity/Q55790243,fetal phenothiazine syndrome
1427,http://www.wikidata.org/entity/Q207791,fetishism
1428,http://www.wikidata.org/entity/Q1114480,finger agnosia
1429,http://www.wikidata.org/entity/Q4483652,fixation amnesia
1430,http://www.wikidata.org/entity/Q1127417,flying phobia
1431,http://www.wikidata.org/entity/Q5463847,focal dermal hypoplasia
1432,http://www.wikidata.org/entity/Q11968320,focal nocturnal epileptiform activity
1433,http://www.wikidata.org/entity/Q1435409,folie à deux
1434,http://www.wikidata.org/entity/Q2742106,food addiction
1435,http://www.wikidata.org/entity/Q1873928,food fetish
1436,http://www.wikidata.org/entity/Q463859,foot fetishism
1437,http://www.wikidata.org/entity/Q107417158,footjob
1438,http://www.wikidata.org/entity/Q56314895,forced collectionnism
1439,http://www.wikidata.org/entity/Q18553687,form agnosia
1440,http://www.wikidata.org/entity/Q5470185,formication
1441,http://www.wikidata.org/entity/Q1276313,formicophilia
1442,http://www.wikidata.org/entity/Q11711767,fortification illusions of migraine
1443,http://www.wikidata.org/entity/Q221472,fragile X syndrome
1444,http://www.wikidata.org/entity/Q1440436,fragile X-associated tremor/ataxia syndrome
1445,http://www.wikidata.org/entity/Q25402715,free-floating anxiety
1446,http://www.wikidata.org/entity/Q1973636,frenzy
1447,http://www.wikidata.org/entity/Q786468,frontal lobe disorder
1448,http://www.wikidata.org/entity/Q55789507,frontal lobe ependymal tumor
1449,http://www.wikidata.org/entity/Q18554226,frontal lobe neoplasm
1450,http://www.wikidata.org/entity/Q55346097,frontotemporal degeneration with dementia
1451,http://www.wikidata.org/entity/Q18592,frontotemporal dementia
1452,http://www.wikidata.org/entity/Q742324,frotteurism
1453,http://www.wikidata.org/entity/Q951639,fugue state
1454,http://www.wikidata.org/entity/Q11695503,functional dyslalia
1455,http://www.wikidata.org/entity/Q25379037,functional psychosis
1456,http://www.wikidata.org/entity/Q18556252,gait apraxia
1457,http://www.wikidata.org/entity/Q3954707,galeophobia
1458,http://www.wikidata.org/entity/Q1493220,gammacism
1459,http://www.wikidata.org/entity/Q2497100,gamophobia
1460,http://www.wikidata.org/entity/Q95395615,gang stalking
1461,http://www.wikidata.org/entity/Q5876639,geliophobia
1462,http://www.wikidata.org/entity/Q1477048,gelotophobia
1463,http://www.wikidata.org/entity/Q1049021,gender dysphoria
1464,http://www.wikidata.org/entity/Q3704805,gender dysphoria in children
1465,http://www.wikidata.org/entity/Q11491595,gender identity disorder
1466,http://www.wikidata.org/entity/Q18966527,gender identity disorder in adolescent or adult
1467,http://www.wikidata.org/entity/Q845224,generalized anxiety disorder
1468,http://www.wikidata.org/entity/Q55785541,genetic dementia
1469,http://www.wikidata.org/entity/Q55785865,genetic intellectual disability
1470,http://www.wikidata.org/entity/Q55346116,genetic neurodegenerative disease with dementia
1471,http://www.wikidata.org/entity/Q55785866,genetic syndromic intellectual disability
1472,http://www.wikidata.org/entity/Q2275605,genophobia
1473,http://www.wikidata.org/entity/Q5533828,genuphobia
1474,http://www.wikidata.org/entity/Q2995241,gephyrophobia
1475,http://www.wikidata.org/entity/Q347967,gerontophilia
1476,http://www.wikidata.org/entity/Q55780798,glaucoma-sleep apnea syndrome
1477,http://www.wikidata.org/entity/Q662626,global aphasia
1478,http://www.wikidata.org/entity/Q55788498,global developmental delay-osteopenia-ectodermal defect syndrome
1479,http://www.wikidata.org/entity/Q55788368,global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome
1480,http://www.wikidata.org/entity/Q3641768,globus pharyngis
1481,http://www.wikidata.org/entity/Q2540262,glossophobia
1482,http://www.wikidata.org/entity/Q55782466,glycogen storage disease due to phosphoglycerate kinase 1 deficiency
1483,http://www.wikidata.org/entity/Q987664,grandiose delusions
1484,http://www.wikidata.org/entity/Q14490720,grandiosity
1485,http://www.wikidata.org/entity/Q953131,graphomania
1486,http://www.wikidata.org/entity/Q5613758,guanidinoacetate methyltransferase deficiency
1487,http://www.wikidata.org/entity/Q1010522,gymnophobia
1488,http://www.wikidata.org/entity/Q1558456,gynophobia
1489,http://www.wikidata.org/entity/Q55781925,hair defect-photosensitivity-intellectual disability syndrome
1490,http://www.wikidata.org/entity/Q1269203,hair fetishism
1491,http://www.wikidata.org/entity/Q1391805,halitophobia
1492,http://www.wikidata.org/entity/Q130741,hallucination
1493,http://www.wikidata.org/entity/Q18967503,hallucinatory state induced by drug
1494,http://www.wikidata.org/entity/Q18558273,hallucinogen dependence
1495,http://www.wikidata.org/entity/Q1001920,hallucinogen persisting perception disorder
1496,http://www.wikidata.org/entity/Q965539,hand fetishism
1497,http://www.wikidata.org/entity/Q207334,hangover
1498,http://www.wikidata.org/entity/Q3048979,health effects of beer
1499,http://www.wikidata.org/entity/Q2933021,health effects of caffeine
1500,http://www.wikidata.org/entity/Q465016,health effects of tobacco
1501,http://www.wikidata.org/entity/Q1191575,hebephilia
1502,http://www.wikidata.org/entity/Q3144528,heboidophrenia
1503,http://www.wikidata.org/entity/Q23679966,hedonophobia
1504,http://www.wikidata.org/entity/Q1035100,helper syndrome
1505,http://www.wikidata.org/entity/Q16574388,hemiasomatognosia
1506,http://www.wikidata.org/entity/Q40103033,hemimegalencephaly
1507,http://www.wikidata.org/entity/Q152289,hemispatial neglect
1508,http://www.wikidata.org/entity/Q11897418,hepatic fibrosis-renal cysts-intellectual disability syndrome
1509,http://www.wikidata.org/entity/Q3730759,heptadecaphobia
1510,http://www.wikidata.org/entity/Q55783613,hereditary cryohydrocytosis with reduced stomatin
1511,http://www.wikidata.org/entity/Q55346113,hereditary progressive chorea without dementia
1512,http://www.wikidata.org/entity/Q50349724,hereditary sensory neuropathy-deafness-dementia syndrome
1513,http://www.wikidata.org/entity/Q32142563,hereditary spastic paraplegia 11
1514,http://www.wikidata.org/entity/Q18558272,heroin dependence
1515,http://www.wikidata.org/entity/Q1613864,herostratism
1516,http://www.wikidata.org/entity/Q2319444,herpetophobia
1517,http://www.wikidata.org/entity/Q420724,hexakosioihexekontahexaphobia
1518,http://www.wikidata.org/entity/Q12019630,hierophobia
1519,http://www.wikidata.org/entity/Q1788847,high-functioning autism
1520,http://www.wikidata.org/entity/Q2721459,highway  phobia
1521,http://www.wikidata.org/entity/Q845787,histrionic personality disorder
1522,http://www.wikidata.org/entity/Q102187439,hoarse voice
1523,http://www.wikidata.org/entity/Q3930506,hoarseness
1524,http://www.wikidata.org/entity/Q1595931,homesickness
1525,http://www.wikidata.org/entity/Q4142984,homicidal mania
1526,http://www.wikidata.org/entity/Q3755302,homosexual necrophilia in mallards
1527,http://www.wikidata.org/entity/Q389378,hospitalism
1528,http://www.wikidata.org/entity/Q1029707,hottentotism
1529,http://www.wikidata.org/entity/Q2248357,huffing
1530,http://www.wikidata.org/entity/Q2996866,human coprophagia
1531,http://www.wikidata.org/entity/Q1269190,hybristophilia
1532,http://www.wikidata.org/entity/Q55782561,hydrocephaly-cerebellar agenesis syndrome
1533,http://www.wikidata.org/entity/Q1640850,hyperactivity
1534,http://www.wikidata.org/entity/Q962154,hypergraphia
1535,http://www.wikidata.org/entity/Q567711,hypergymnasia
1536,http://www.wikidata.org/entity/Q17028415,hyperkinetic disorder
1537,http://www.wikidata.org/entity/Q776660,hyperlexia
1538,http://www.wikidata.org/entity/Q32146367,hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase
1539,http://www.wikidata.org/entity/Q1641033,hypermnesia
1540,http://www.wikidata.org/entity/Q16642636,hyperreligiosity
1541,http://www.wikidata.org/entity/Q267907,hypersexuality
1542,http://www.wikidata.org/entity/Q751641,hypersomnia
1543,http://www.wikidata.org/entity/Q102186790,hypersomnia with sleep apnea
1544,http://www.wikidata.org/entity/Q18554800,"hypertelorism, microtia, facial clefting syndrome"
1545,http://www.wikidata.org/entity/Q45320,hyperthymesia
1546,http://www.wikidata.org/entity/Q3824320,hyperthymia
1547,http://www.wikidata.org/entity/Q1308944,hypnic jerk syndrome
1548,http://www.wikidata.org/entity/Q1120518,hypnophobia
1549,http://www.wikidata.org/entity/Q303555,hypoactive sexual desire disorder
1550,http://www.wikidata.org/entity/Q28923579,hypochondriacal schizophrenia
1551,http://www.wikidata.org/entity/Q105434,hypochondriasis
1552,http://www.wikidata.org/entity/Q55784623,hypohidrosis-enamel hypoplasia-palmoplantar keratoderma-intellectual disability syndrome
1553,http://www.wikidata.org/entity/Q188611,hypomania
1554,http://www.wikidata.org/entity/Q12632309,hypomnesia
1555,http://www.wikidata.org/entity/Q28065601,hypomyelinating leukodystrophy 12
1556,http://www.wikidata.org/entity/Q28065598,hypomyelinating leukodystrophy 5
1557,http://www.wikidata.org/entity/Q28065596,hypomyelinating leukodystrophy 9
1558,http://www.wikidata.org/entity/Q21097782,hypomyelinating leukoencephalopathy
1559,http://www.wikidata.org/entity/Q21124512,hypoparathyroidism-retardation-dysmorphism syndrome
1560,http://www.wikidata.org/entity/Q56316194,hyposomnia
1561,http://www.wikidata.org/entity/Q55781981,"hypospadias-intellectual disability, Goldblatt type syndrome"
1562,http://www.wikidata.org/entity/Q1997867,hypothymia
1563,http://www.wikidata.org/entity/Q55786209,"hypotrichosis-intellectual disability, Lopes type"
1564,http://www.wikidata.org/entity/Q3664130,hysterical blindness
1565,http://www.wikidata.org/entity/Q10530921,hysterical psychosis
1566,http://www.wikidata.org/entity/Q55781986,ichthyosis-alopecia-eclabion-ectropion-intellectual disability syndrome
1567,http://www.wikidata.org/entity/Q25407066,ictal psychosis
1568,http://www.wikidata.org/entity/Q2215516,ideas of reference and delusions of reference
1569,http://www.wikidata.org/entity/Q17028947,identity disorder
1570,http://www.wikidata.org/entity/Q1656793,ideomotor apraxia
1571,http://www.wikidata.org/entity/Q55786234,idiopathic hypersomnia with long sleep time
1572,http://www.wikidata.org/entity/Q55786235,idiopathic hypersomnia without long sleep time
1573,http://www.wikidata.org/entity/Q28735834,idiopathic normal pressure hydrocephalus
1574,http://www.wikidata.org/entity/Q193607,idiot
1575,http://www.wikidata.org/entity/Q4200185,imbecile
1576,http://www.wikidata.org/entity/Q101402572,immature personality disorder
1577,http://www.wikidata.org/entity/Q55782512,immunodeficiency 47
1578,http://www.wikidata.org/entity/Q2061676,imperative hallucination
1579,http://www.wikidata.org/entity/Q6007152,implant
1580,http://www.wikidata.org/entity/Q1201835,impulse control disorder
1581,http://www.wikidata.org/entity/Q3381343,impulsion-phobias
1582,http://www.wikidata.org/entity/Q102187162,inability to comprehend speech
1583,http://www.wikidata.org/entity/Q102186694,inability to form words
1584,http://www.wikidata.org/entity/Q26897870,inability to maintain relationships
1585,http://www.wikidata.org/entity/Q102187104,inability to speak
1586,http://www.wikidata.org/entity/Q2559613,inappropriate social behavior
1587,http://www.wikidata.org/entity/Q3508770,inclusion body myopathy with Paget disease of bone and frontotemporal dementia
1588,http://www.wikidata.org/entity/Q9390206,incubus dream
1589,http://www.wikidata.org/entity/Q55785874,indomethacin embryofetopathy
1590,http://www.wikidata.org/entity/Q55346072,infantile Refsum disease
1591,http://www.wikidata.org/entity/Q55781750,infantile choroidocerebral calcification syndrome
1592,http://www.wikidata.org/entity/Q55784881,infantile multisystem neurologic-endocrine-pancreatic disease
1593,http://www.wikidata.org/entity/Q3410134,infantile psychosis
1594,http://www.wikidata.org/entity/Q55786704,infantile spams-psychomotor retardation-progressive brain atrophy-basal ganglia disease syndrome
1595,http://www.wikidata.org/entity/Q55345791,infantile-onset autosomal recessive nonprogressive cerebellar ataxia
1596,http://www.wikidata.org/entity/Q55346060,infantile-onset axonal motor and sensory neuropathy-optic atrophy-neurodegenerative syndrome
1597,http://www.wikidata.org/entity/Q55789146,infectious disease with dementia
1598,http://www.wikidata.org/entity/Q15640367,infective psychosis
1599,http://www.wikidata.org/entity/Q25379267,information addcition
1600,http://www.wikidata.org/entity/Q55345655,inherited Creutzfeldt-Jakob disease
1601,http://www.wikidata.org/entity/Q16662567,inherited prion disease
1602,http://www.wikidata.org/entity/Q18557624,inhibited female orgasm
1603,http://www.wikidata.org/entity/Q18556875,inhibited male orgasm
1604,http://www.wikidata.org/entity/Q6034425,injury phobia
1605,http://www.wikidata.org/entity/Q505619,insanity
1606,http://www.wikidata.org/entity/Q1869874,insomnia
1607,http://www.wikidata.org/entity/Q102186555,insomnia with sleep apnea
1608,http://www.wikidata.org/entity/Q6043263,integrative agnosia
1609,http://www.wikidata.org/entity/Q55785192,intellectual developmental disorder with dysmorphic facies and ptosis
1610,http://www.wikidata.org/entity/Q102296322,intellectual developmental disorder with short stature and behavioral abnormalities
1611,http://www.wikidata.org/entity/Q183560,intellectual disability
1612,http://www.wikidata.org/entity/Q55788293,intellectual disability syndrome due to a DYRK1A point mutation
1613,http://www.wikidata.org/entity/Q55782076,"intellectual disability, Buenos-Aires type"
1614,http://www.wikidata.org/entity/Q55782401,"intellectual disability, Wolff type"
1616,http://www.wikidata.org/entity/Q55782513,intellectual disability-balding-patella luxation-acromicria syndrome
1617,http://www.wikidata.org/entity/Q55783599,intellectual disability-brachydactyly-Pierre robin syndrome
1618,http://www.wikidata.org/entity/Q55785691,intellectual disability-cataracts-kyphosis syndrome
1619,http://www.wikidata.org/entity/Q55782074,intellectual disability-dysmorphism-hypogonadism-diabetes mellitus syndrome
1620,http://www.wikidata.org/entity/Q55785142,intellectual disability-epilepsy-extrapyramidal syndrome
1621,http://www.wikidata.org/entity/Q55787822,intellectual disability-facial dysmorphism-hand anomalies syndrome
1622,http://www.wikidata.org/entity/Q55785487,intellectual disability-hypoplastic corpus callosum-preauricular tag syndrome
1623,http://www.wikidata.org/entity/Q55787386,intellectual disability-hypotonia-brachycephaly-pyloric stenosis-cryptorchidism syndrome
1624,http://www.wikidata.org/entity/Q55787222,intellectual disability-hypotonia-skin hyperpigmentation syndrome
1625,http://www.wikidata.org/entity/Q55787245,intellectual disability-microcephaly-phalangeal-facial abnormalities syndrome
1626,http://www.wikidata.org/entity/Q55788271,intellectual disability-muscle weakness-short stature-facial dysmorphism syndrome
1627,http://www.wikidata.org/entity/Q55782121,intellectual disability-myopathy-short stature-endocrine defect syndrome
1628,http://www.wikidata.org/entity/Q55787753,intellectual disability-obesity-brain malformations-facial dysmorphism syndrome
1629,http://www.wikidata.org/entity/Q55783472,intellectual disability-obesity-prognathism-eye and skin anomalies syndrome
1630,http://www.wikidata.org/entity/Q55787278,intellectual disability-polydactyly-uncombable hair syndrome
1631,http://www.wikidata.org/entity/Q55787820,intellectual disability-seizures-macrocephaly-obesity syndrome
