	url	name	generic_name	brand_names	drug_classes	description	warnings	related_drugs
98	https://www.drugs.com/mtm/paliperidone.html	Paliperidone	paliperidone (oral)	Invega	Atypical antipsychotics	Paliperidone is an antipsychotic medicine that is used to treat schizophrenia in adults and teenagers who are at least 12 years old. Paliperidone may also be used for purposes not listed in this medication guide.	Paliperidone is not approved for use in older adults with dementia-related psychosis.	Latuda, fluoxetine, quetiapine, lamotrigine, Abilify, Prozac, Seroquel
99	https://www.drugs.com/mtm/papaverine.html	Papaverine	papaverine		Peripheral vasodilators	Papaverine is a vasodilator that relaxes smooth muscles in your blood vessels to help them dilate (widen). This lowers blood pressure and allows blood to flow more easily through your veins and arteries. Papaverine is used to treat many conditions that cause spasm of smooth muscle. This includes chest pain, circulation problems, heart attack, or disorders of the stomach or gallbladder. Papaverine is not for use in treating erectile dysfunction (impotence) and should not be injected into the penis. This practice has resulted in painful or prolonged erection that may require surgery to correct. Papaverine may also be used for purposes not listed in this medication guide.	"You should not receive  papaverine if you have a serious heart condition such as ""AV block."" In an emergency situation it may not be possible to tell your caregivers about your health conditions. Make sure any doctor caring for you afterward knows you have received this medicine."	Pavacot
100	https://www.drugs.com/paroxetine.html	Paroxetine	paroxetine	Brisdelle, Paxil, Paxil CR, Pexeva	Selective serotonin reuptake inhibitors	Paroxetine is an antidepressant that belongs to group of drugs called selective serotonin reuptake inhibitors (SSRIs). Paroxetine affects chemicals in the brain that may be unbalanced in people with depression, anxiety, or other disorders. Paroxetine is used to treat depression, including major depressive disorder. Paroxetine is also used to treat panic disorder, obsessive-compulsive disorder (OCD), anxiety disorders, post-traumatic stress disorder (PTSD), and premenstrual dysphoric disorder (PMDD)>. The Brisdelle brand of paroxetine is used to treat hot flashes related to menopause. Brisdelle is not for treating any other conditions.	You should not use paroxetine if you are also taking pimozide or thioridazine. Do not use paroxetine within 14 days before or 14 days after you have used an MAO inhibitor, such as isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, or tranylcypromine. Some young people have thoughts about suicide when first taking an antidepressant. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor Seek medical attention right away if you have symptoms such as: agitation, hallucinations, muscle stiffness, twitching, loss of coordination, dizziness, warmth or tingly feeling, nausea, vomiting, diarrhea, fever, sweating, tremors, racing heartbeats, or a seizure (convulsions). Do not stop using paroxetine without first asking your doctor.	trazodone, sertraline, escitalopram, fluoxetine, alprazolam, duloxetine, Lexapro
101	https://www.drugs.com/mtm/pemoline.html	pemoline	pemoline	Cylert	CNS stimulants	Pemoline was withdrawn from the U.S. market in 2005. Pemoline stimulates the central nervous system (brain and nerves). The exact way that pemoline work is unknown. Pemoline is used to treat attention deficit hyperactivity disorder (ADHD). Pemoline may also be used for purposes other than those listed in this medication guide.		
102	https://www.drugs.com/mtm/pentoxifylline.html	Pentoxifylline	pentoxifylline	TRENtal, Pentoxil	Miscellaneous coagulation modifiers	Pentoxifylline causes changes in your blood that help improve blood flow. This also helps your blood carry oxygen to your tissues and organs. Pentoxifylline is used to improve blood flow and reduce certain symptoms of a condition called intermittent claudication (IN-ter-MIT-ent KLOD-ih-KAY-tion). Pentoxifylline is not a cure for this condition. Pentoxifylline may also be used for purposes not listed in this medication guide.	You should not use  pentoxifylline if you have recently had any type of bleeding in your brain or the retina of your eye.	
103	https://www.drugs.com/cdi/pergolide.html	Pergolide	Pergolide		Dopaminergic antiparkinsonism agents			
104	https://www.drugs.com/mtm/perphenazine.html	Perphenazine	perphenazine	Trilafon	Phenothiazine antiemetics, Phenothiazine antipsychotics	Perphenazine is a phenothiazine (FEEN-oh-THYE-a-zeen) anti-psychotic medicine. Perphenazine is used to treat psychotic disorders such as schizophrenia. It is also used to control severe nausea and vomiting. Perphenazine may also be used for purposes not listed in this medication guide.	You should not use perphenazine if you have liver disease, brain damage, bone marrow depression, a blood cell disorder, or if you are also using large amounts of alcohol or medicines that make you sleepy. Perphenazine is not approved for use in older adults with dementia-related psychosis. Call your doctor at once if you have twitching or uncontrollable movements of your eyes, lips, tongue, face, arms, or legs. These could be early signs of dangerous side effects.	
105	https://www.drugs.com/mtm/phenelzine.html	Phenelzine	phenelzine	Nardil	Monoamine oxidase inhibitors	Phenelzine is a monoamine oxidase inhibitor (MAOI) that is used to treat symptoms of atypical depression in adults when other medicines have not been effective. Phenelzine is not for treating severe depression or bipolar disorder (manic depression). Phenelzine may also be used for purposes not listed in this medication guide.	Some young people have thoughts about suicide when first taking an antidepressant. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor. There are many other drugs, foods, and beverages that can cause dangerously high blood pressure if you take them together with phenelzine. Tell your doctor about all your current medicines and any you start or stop using. Avoid drinking alcohol, and learn about the foods you should avoid. Symptoms of dangerously high blood pressure include: a sudden and severe headache, nausea, vomiting, fever, cold sweat, dilated pupils, light sensitivity, fast or pounding heartbeats, neck stiffness, weakness, or problems with vision or speech.	trazodone, sertraline, Lexapro, citalopram, Zoloft, Cymbalta
106	https://www.drugs.com/mtm/pimavanserin.html	Pimavanserin	pimavanserin	Nuplazid	Atypical antipsychotics	Pimavanserin is an antipsychotic medicine that works by changing the actions of chemicals in the brain. Pimavanserin is used to treat hallucinations and delusions caused by psychosis that is related to Parkinson's disease. Pimavanserin may also be used for purposes not listed in this medication guide.	Pimavanserin is not approved for use in older adults with dementia-related psychosis.	Nuplazid
107	https://www.drugs.com/mtm/pimozide.html	Pimozide	pimozide	Orap	Miscellaneous antipsychotic agents	Pimozide works by changing the actions of chemicals in the brain. Pimozide is used in people with Tourette's syndrome. Pimozide suppresses the physical (motor) and vocal (phonic) symptoms of tics when these symptoms interfere with daily life function. Pimozide is not for use in treating motor tics that are not caused by Tourette's syndrome. Pimozide may also be used for purposes not listed in this medication guide.	You should not use  pimozide if you have long QT syndrome, low blood levels of potassium or magnesium, or if you take any medication that can cause tics (such as a stimulant or ADHD medication). Tell your doctor about all your current medicines and any you start or stop using. Many drugs can cause serious medical problems if you take them together with pimozide.	haloperidol, Haldol, Haldol Decanoate, Orap, pergolide
108	https://www.drugs.com/trazodone.html	Trazodone	trazodone	Desyrel, Desyrel Dividose, Oleptro	Phenylpiperazine antidepressants	Trazodone is an antidepressant that belongs to a group of drugs called serotonin receptor antagonists and reuptake inhibitors (SARIs). While trazodone is not a true member of the selective serotonin reuptake inhibitors (SSRIs) class of antidepressants, it does still share many properties of the SSRIs. Trazodone is used to treat major depressive disorder. It may help to improve your mood, appetite, and energy level as well as decrease anxiety and insomnia related to depression. Trazodone works by helping to restore the balance of a certain natural chemical (serotonin) in the brain.	You should not use trazodone if you are allergic to it, or if you are being treated with methylene blue injection. Do not use this medicine if you have taken an MAO inhibitor in the past 14 days. A dangerous drug interaction could occur. MAO inhibitors include isocarboxazid, linezolid, phenelzine, tranylcypromine and others. Some young people have thoughts about suicide when first taking an antidepressant. Your doctor will need to check your progress at regular visits while you are using trazodone. Your family or other caregivers should also be alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor, such as: mood or behavior changes, anxiety, panic attacks, trouble sleeping, or if you feel impulsive, irritable, agitated, hostile, aggressive, restless, hyperactive (mentally or physically), more depressed, or have thoughts about suicide or hurting yourself. Do not give this medicine to anyone younger than 18 years old without the advice of a doctor. Trazodone is not approved for use in children.	sertraline, Lexapro, hydroxyzine, citalopram, Zoloft, lorazepam, Cymbalta
109	https://www.drugs.com/mtm/pramipexole.html	Pramipexole	pramipexole	Mirapex, Mirapex ER	Dopaminergic antiparkinsonism agents	Pramipexole has some of the same effects as a chemical called dopamine, which occurs naturally in your body. Low levels of dopamine in the brain are associated with Parkinson's disease. Pramipexole is used to treat symptoms of Parkinson's disease (stiffness, tremors, muscle spasms, and poor muscle control). Pramipexole is also used to treat restless legs syndrome (RLS). Only immediate-release pramipexole (Mirapex) is approved to treat either Parkinson symptoms or RLS. Extended-release pramipexole (Mirapex ER) is approved only to treat Parkinson symptoms. Parkinson's and RLS are two separate disorders. Having one of these conditions will not cause you to have the other condition. Pramipexole may also be used for purposes not listed in this medication guide.	Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.	
110	https://www.drugs.com/mtm/prazosin.html	Prazosin	prazosin	Minipress	Antiadrenergic agents, peripherally acting	Prazosin is used to treat hypertension (high blood pressure). Lowering blood pressure may lower your risk of a stroke or heart attack. Prazosin may also be used for other purposes not listed in this medication guide.	Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.	amlodipine, lisinopril, losartan, metoprolol, furosemide, hydrochlorothiazide, carvedilol
111	https://www.drugs.com/pregabalin.html	Pregabalin	pregabalin	Lyrica, Lyrica CR	Gamma-aminobutyric acid analogs	Pregabalin was originally FDA approved in 2004 as an anti-epileptic drug, also called an anticonvulsant. It works by slowing down impulses in the brain that cause seizures. Pregabalin also affects chemicals in the brain that send pain signals across the nervous system. Pregabalin is used to treat pain caused by fibromyalgia, or nerve pain in people with diabetes (diabetic neuropathy), herpes zoster (post-herpetic neuralgia), or spinal cord injury. Pregabalin is also used with other medications to treat partial-onset seizures in adults and children aged at least 1 month.	Pregabalin can cause a severe allergic reaction. Stop taking pregabalin and seek emergency medical help if you have hives or blisters on your skin, trouble breathing, or swelling in your face, mouth, or throat. Some people have thoughts about suicide while taking pregabalin. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor. If you have diabetes or heart problems, call your doctor if you have weight gain or swelling in your hands or feet while taking pregabalin. Do not stop using pregabalin suddenly, even if you feel fine. Stopping suddenly may cause withdrawal symptoms.	gabapentin, prednisone, duloxetine, amitriptyline, clonazepam, lamotrigine, Cymbalta
112	https://www.drugs.com/mtm/probenecid.html	Probenecid	probenecid	Benemid	Antigout agents	Probenecid is used to treat gout and gouty arthritis.  probenecid reduces the amount of uric acid in your body by causing it to be passed in your urine. Probenecid is also sometimes given together with penicillin antibiotics (including ampicillin, methicillin, oxacillin, cloxacillin, or nafcillin) to make them more effective. Probenecid may also be used for purposes not listed in this medication guide.	You should not use this medicine if you have uric acid kidney stones, a gout attack that has already started, or a blood cell disorder. Call your doctor if you have worsening gout symptoms.	
113	https://www.drugs.com/cdi/promazine.html	Promazine	Promazine		Phenothiazine antiemetics, Phenothiazine antipsychotics			
114	https://www.drugs.com/propofol.html	Propofol	propofol	Diprivan, Propoven	General anesthetics	Propofol slows the activity of your brain and nervous system. Propofol is used to put you to sleep and keep you asleep during general anesthesia for surgery or other medical procedures. It is used in adults as well as children 2 months and older. Propofol is also used to sedate a patient who is under critical care and needs a mechanical ventilator (breathing machine).	Before you receive propofol, tell your doctor about all your medical conditions and allergies. Also make sure your doctor knows if you are pregnant or breast-feeding. In some cases, you may not be able to use propofol. The FDA cautions recommends against using propofol if you are allergic to eggs, egg products, soybeans, or soy products.	fentanyl, lidocaine, ketamine, hyoscyamine, glycopyrrolate, benzocaine topical
115	https://www.drugs.com/mtm/modafinil.html	Modafinil	modafinil	Provigil	CNS stimulants	Modafinil is a medication that promotes wakefulness. Modafinil is used to treat excessive sleepiness caused by sleep apnea, narcolepsy, or shift work sleep disorder. Modafinil may also be used for purposes not listed in this medication guide.	You should not use  modafinil if you have ever had an allergic reaction or skin rash while taking modafinil or armodafinil (Nuvigil). Modafinil can cause skin reactions that may be severe enough to need treatment in a hospital. Stop taking this medicine and get emergency medical help if you have a skin rash or hives, blisters or peeling, mouth sores, trouble breathing or swallowing, fever, swelling in your legs, dark urine, yellowing of your skin or eyes, or swelling in your face.	Adderall, methylphenidate, Concerta, Ritalin, dextroamphetamine, amphetamine / dextroamphetamine, armodafinil
116	https://www.drugs.com/propranolol.html	Propranolol	propranolol	Hemangeol, Inderal LA, Inderal XL, InnoPran XL, Inderal, Propranolol Hydrochloride ER	Group II antiarrhythmics, Non-cardioselective beta blockers	Propranolol is a beta-blocker. Beta-blockers affect the heart and circulation (blood flow through arteries and veins). Propranolol is used to treat tremors, angina (chest pain), hypertension (high blood pressure), heart rhythm disorders, and other heart or circulatory conditions. It is also used to treat or prevent heart attack, and to reduce the severity and frequency of migraine headaches. Hemangeol (propranolol oral liquid 4.28 milligrams) is given to infants 5 weeks to 1 year old to treat a genetic condition called infantile hemangiomas. Hemangiomas are caused by blood vessels grouping together in an abnormal way. These blood vessels form benign (non-cancerous) growths that can develop into ulcers or red marks on the skin. Hemangiomas can also cause more serious complications inside the body (in the liver, brain, or digestive system).	"You should not use propranolol if you have asthma, very slow heart beats, or a serious heart condition such as ""sick sinus syndrome"" or ""AV block"" (unless you have a pacemaker). Babies who weigh less than 4.5 pounds should not be given Hemangeol oral liquid."	amlodipine, aspirin, lisinopril, losartan, metoprolol, furosemide, hydrochlorothiazide
117	https://www.drugs.com/mtm/protriptyline.html	Protriptyline	protriptyline	Vivactil	Tricyclic antidepressants	Protriptyline is a tricyclic antidepressant that is used to treat symptoms of depression. Protriptyline may also be used for purposes not listed in this medication guide.	Some young people have thoughts about suicide when first taking an antidepressant. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor.	
118	https://www.drugs.com/mtm/nefazodone.html	Nefazodone	nefazodone	Serzone	Phenylpiperazine antidepressants	"Nefazodone is an antidepressant that is used to treat depression, including major depressive disorder. Nefazodone is not chemically similar to other groups of antidepressants, such as selective serotonin reuptake inhibitors or ""SSRIs"", tricyclic antidepressants, or monoamine oxidase inhibitors or ""MAOIs."" Nefazodone may also be used for other purposes not listed in this medication guide."	Some young people have thoughts about suicide when first taking an antidepressant. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor. Tell your doctor about all your other medicines. Some drugs should not be used with nefazodone.	
119	https://www.drugs.com/mtm/quazepam.html	Quazepam	quazepam	Doral	Benzodiazepines	Quazepam is a benzodiazepine (ben-zoe-dye-AZE-eh-peen) that is used to treat insomnia (trouble falling or staying asleep). Quazepam may also be used for purposes not listed in this medication guide.	Quazepam can slow or stop your breathing, especially if you have recently used an opioid medication or alcohol. MISUSE OF  quazepam CAN CAUSE ADDICTION, OVERDOSE, OR DEATH. Keep the medication in a place where others cannot get to it. Do not stop using quazepam without asking your doctor. You may have life-threatening withdrawal symptoms if you stop using the medicine suddenly after long-term use. Some withdrawal symptoms may last up to 12 months or longer. Get medical help right away if you stop using quazepam and have symptoms such as: unusual muscle movements, being more active or talkative, sudden and severe changes in mood or behavior, confusion, hallucinations, seizures, or thoughts about suicide. Do not use if you are pregnant.	
120	https://www.drugs.com/quetiapine.html	Quetiapine	quetiapine	Seroquel, Seroquel XR	Atypical antipsychotics	Quetiapine (Seroquel, Seroquel XR) is a second-generation or atypical antipsychotic used to treat schizophrenia, bipolar disorder and depression. Quetiapine is thought to work by helping to restore the balance of certain chemical messengers or neurotransmitters in the brain, which improves mood, thinking and behavior. It mainly works by blocking the receptors of two neurotransmitters called serotonin and dopamine. Serotonin is involved in a range of functions in your body and acts as a natural mood stabilizer. Not having enough serotonin is thought to contribute to depression, anxiety and mania. Dopamine also plays a number of roles and is involved in mood, behavior, sleep and more. Not having enough dopamine may contribute to feeling unhappy, unmotivated, mood swings, sleep problems and other symptoms. Quetiapine was first approved by the US Food and Drug Administration (FDA) in 1997. Generic and branded versions of the drug are available in tablet and extended-release tablet form.	Quetiapine may cause serious side effects, including: 1. risk of death in the elderly with dementia. Medicines like this one can increase the risk of death in elderly people who have memory loss (dementia). This medication is not for treating psychosis in the elderly with dementia. 2. risk of suicidal thoughts or actions (antidepressant medicines, depression and other serious mental illnesses, and suicidal thoughts or actions). Call a healthcare provider right away if you or your family member has any of the following symptoms, especially if they are new, worse, or worry you: What else do I need to know about antidepressant medicines?	Latuda, trazodone, sertraline, fluoxetine, Lexapro, citalopram, Zoloft
121	https://www.drugs.com/mtm/ramelteon.html	Ramelteon	ramelteon	Rozerem	Miscellaneous anxiolytics, sedatives and hypnotics	"Ramelteon is a sedative, also called a hypnotic. It works by affecting certain substances in your body that help regulate your ""sleep-wake cycle."" Ramelteon is used to treat insomnia that is associated with having trouble falling asleep. Ramelteon may also be used for purposes not listed in this medication guide."	You should not use ramelteon if you are also taking fluvoxamine, or if you have ever had a severe allergic reaction to ramelteon. Ramelteon may cause a severe allergic reaction. Get emergency medical help if you have hives; difficult breathing; nausea and vomiting; swelling of your face, lips, tongue, or throat. Some people using  ramelteon have engaged in activity while not fully awake and later had no memory of it. If this happens to you, call your doctor right away.	
122	https://www.drugs.com/mtm/reserpine.html	Reserpine	reserpine		Antiadrenergic agents, peripherally acting	Reserpine lowers blood pressure by slowing down your nervous system. This allows your blood vessels to relax and dilate (widen), which helps your heart beat more slowly and improves blood flow. Reserpine is used to treat hypertension (high blood pressure). Reserpine is also used to treat agitated psychotic conditions such as schizophrenia. Reserpine may also be used for purposes not listed in this medication guide.	You should not use reserpine if you have a stomach ulcer, ulcerative colitis, a history of depression or suicidal thoughts, or if you are being treated with electroconvulsive therapy.	Latuda, amlodipine, lisinopril, losartan, metoprolol, furosemide, hydrochlorothiazide
123	https://www.drugs.com/risperidone.html	Risperidone	risperidone (oral)	Risperdal	Atypical antipsychotics	Risperidone is an antipsychotic medicine that works by changing the effects of chemicals in the brain. Risperidone is used to treat schizophrenia in adults and children who are at least 13 years old. Risperidone is also used to treat symptoms of bipolar disorder (manic depression) in adults and children who are at least 10 years old. Risperidone is also used to treat symptoms of irritability in autistic children who are 5 to 16 years old.	Risperidone is not approved for use in older adults with dementia-related psychosis. Do not give risperidone to a child without a doctor's advice. While you are taking this medicine, you may be more sensitive to temperature extremes such as very hot or cold conditions. Avoid getting too cold, or becoming overheated or dehydrated. Drink plenty of fluids, especially in hot weather and during exercise. It is easier to become dangerously overheated and dehydrated while you are taking this medication. Risperidone may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert. Drinking alcohol can increase certain side effects of this medicine. Stop using this medicine and call your doctor at once if you have fever, stiff muscles, confusion, sweating, fast or uneven heartbeats, restless muscle movements in your face or neck, tremor (uncontrolled shaking), trouble swallowing, feeling light-headed, or fainting.	Latuda, fluoxetine, venlafaxine, quetiapine, lamotrigine, Abilify, Prozac
124	https://www.drugs.com/mtm/rivastigmine.html	Rivastigmine	rivastigmine (oral)	Exelon	Cholinesterase inhibitors	Rivastigmine is used to treat mild to moderate dementia caused by Alzheimer's or Parkinson's disease. Rivastigmine is not a cure for Alzheimer's or Parkinson's disease. Rivastigmine may also be used for purposes not listed in this medication guide.	You should not take oral rivastigmine if you have ever had severe redness, itching, or skin irritation caused by wearing a rivastigmine transdermal skin patch.	Gocovri, Rytary, Sinemet, Sinemet CR, donepezil, memantine, ropinirole
125	https://www.drugs.com/mtm/secobarbital.html	Secobarbital	secobarbital	Seconal Sodium	Barbiturates	Secobarbital is a barbiturate (bar-BIT-chur-ate) that slows the activity of your brain and nervous system. Secobarbital is used short-term to treat insomnia, or as a sedative before surgery. Secobarbital may also be used for purposes not listed in this medication guide.	You should not use secobarbital if you have severe liver disease, severe breathing problems, or porphyria. Some people using  secobarbital have engaged in activity such as driving, eating, walking, making phone calls, or having sex and later having no memory of the activity.	Belsomra, trazodone, hydroxyzine, amitriptyline, lorazepam, diazepam, melatonin
126	https://www.drugs.com/sertraline.html	Sertraline	sertraline	Zoloft	Selective serotonin reuptake inhibitors	Sertraline is an antidepressant that belongs to a group of drugs called selective serotonin reuptake inhibitors (SSRIs). It is used to treat major depressive disorder, obsessive-compulsive disorder (OCD), panic disorder, social anxiety disorder (SAD), and post-traumatic stress disorder (PTSD). Sertraline is also used to treat premenstrual dysphoric disorder.	You should not use sertraline if you also take pimozide, or if you are being treated with methylene blue injection. Do not use sertraline if you have used an MAO inhibitor in the past 14 days, such as isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, or tranylcypromine. Some children and young adults have thoughts about suicide when first taking an antidepressant. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor. Seek medical attention right away if you have symptoms of serotonin syndrome, such as: agitation, hallucinations, fever, sweating, shivering, fast heart rate, muscle stiffness, twitching, loss of coordination, nausea, vomiting, or diarrhea.	
127	https://www.drugs.com/sildenafil.html	Sildenafil	sildenafil (oral)	Revatio, Viagra	Agents for pulmonary hypertension, Impotence agents	Sildenafil relaxes muscles of the blood vessels and increases blood flow to particular areas of the body. Sildenafil under the name Viagra is used to treat erectile dysfunction (impotence) in men. Another brand of sildenafil is Revatio, which is used to treat pulmonary arterial hypertension and improve exercise capacity in men and women. Do not take Viagra while also taking Revatio.	"Do not take sildenafil if you are also using a nitrate drug for chest pain or heart problems, including nitroglycerin, isosorbide dinitrate, isosorbide mononitrate, and some recreational drugs such as ""poppers"". Taking sildenafil with a nitrate medicine can cause a sudden and serious decrease in blood pressure. Some medicines can cause unwanted or dangerous effects when used with sildenafil. Tell your doctor about all your current medicines, especially riociguat (Adempas). Do not take sildenafil with riociguat. Contact your doctor or seek emergency medical attention if your erection is painful or lasts longer than 4 hours. A prolonged erection (priapism) can damage the penis. Stop using sildenafil and get emergency medical help if you have sudden vision loss."	
128	https://www.drugs.com/mtm/tacrine.html	tacrine	tacrine	Cognex	Cholinesterase inhibitors	Tacrine improves the function of nerve cells in the brain. It works by preventing the breakdown of a chemical called acetylcholine (ah see til KO leen). People with dementia usually have lower levels of this chemical, which is important for the processes of memory, thinking, and reasoning. Tacrine is used to treat mild to moderate dementia caused by Alzheimer's disease. Tacrine may also be used for purposes other than those listed in this medication guide.		
129	https://www.drugs.com/tadalafil.html	Tadalafil	tadalafil	Adcirca, Cialis	Agents for pulmonary hypertension, Impotence agents	Tadalafil relaxes muscles of the blood vessels and increases blood flow to particular areas of the body. Tadalafil under the name of Cialis is used to treat erectile dysfunction (impotence) and symptoms of benign prostatic hypertrophy (enlarged prostate). Another brand of tadalafil is Adcirca, which is used to treat pulmonary arterial hypertension and improve exercise capacity in men and women.	"Do not take tadalafil if you are also using a nitrate drug for chest pain or heart problems, including nitroglycerin, isosorbide dinitrate, isosorbide mononitrate, and some recreational drugs such as ""poppers"". Taking tadalafil with a nitrate medicine can cause a sudden and serious decrease in blood pressure. Some medicines can cause unwanted or dangerous effects when used with tadalafil. Tell your doctor about all your current medicines, especially riociguat (Adempas). Contact your doctor or seek emergency medical attention if your erection is painful or lasts longer than 4 hours. A prolonged erection (priapism) can damage the penis. Get medical help at once if you have nausea, chest pain, or dizziness during sex. Stop using tadalafil and get emergency medical help if you have sudden vision loss."	tamsulosin, finasteride, sildenafil, Flomax, prazosin, doxazosin, Viagra
130	https://www.drugs.com/temazepam.html	Temazepam	temazepam	Restoril	Benzodiazepines	Temazepam is a benzodiazepine (ben-zoe-dye-AZE-eh-peen). It affects chemicals in the brain that may be unbalanced in people with sleep problems (insomnia). Temazepam is used short term to treat insomnia (trouble falling or staying asleep). Temazepam works by slowing down the central nervous system (brain), causing drowsiness which helps patients fall asleep.	Temazepam can slow or stop your breathing, especially if you have recently used an opioid medication, alcohol, or other drugs that can slow your breathing. Never take this medicine if you do not have at least 7 to 8 hours to sleep before being active again. Do not use temazepam if you are pregnant. It can cause birth defects or life-threatening withdrawal symptoms in a newborn. Use effective birth control to prevent pregnancy while taking this medicine. Some people using this medicine have engaged in activity such as driving, eating, or making phone calls and later having no memory of the activity. If this happens to you, stop taking temazepam and talk with your doctor about another treatment for your sleep disorder. Temazepam may be habit-forming and should be used only by the person it was prescribed for. This medicine should never be shared with another person, especially someone who has a history of drug abuse or addiction. MISUSE CAN CAUSE ADDICTION, OVERDOSE, OR DEATH. Keep the medication in a place where others cannot get to it. Temazepam may cause a severe allergic reaction. Stop taking this medicine and get emergency medical help if you have any of these signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat. Take this medication only when you are getting ready for several hours of sleep. You may fall asleep very quickly after taking the medicine.	Belsomra, amitriptyline, lorazepam, melatonin, zolpidem, diphenhydramine, Ambien
131	https://www.drugs.com/mtm/tetrabenazine.html	Tetrabenazine	tetrabenazine	Xenazine	VMAT2 inhibitors	Tetrabenazine reduces the amount of certain chemicals in the body that are overly active in people with Huntington's disease. Tetrabenazine is used to treat Huntington's chorea (uncontrolled muscle movements). Tetrabenazine may also be used for purposes not listed in this medication guide.	You may have depression or thoughts about suicide while taking  tetrabenazine. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor. You should not use tetrabenazine if you have severe or untreated depression, suicidal thoughts, liver disease, or if you have taken reserpine in the past 20 days. Do not use tetrabenazine if you have used an MAO inhibitor in the past 14 days. A dangerous drug interaction could occur. MAO inhibitors include isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, tranylcypromine, and others.	
132	https://www.drugs.com/mtm/thiamine.html	Thiamine	thiamine (vitamin B1)	Vitamin B1	Vitamins	Thiamine is vitamin B1. Thiamine is found in foods such as cereals, whole grains, meat, nuts, beans, and peas. Thiamine is important in the breakdown of carbohydrates from foods into products needed by the body. Thiamine is used to treat or prevent vitamin B1 deficiency. Thiamine injection is used to treat beriberi, a serious condition caused by prolonged lack of vitamin B1. Thiamine taken by mouth (oral) is available without a prescription. Injectable thiamine must be given by a healthcare professional. Thiamine may also be used for purposes not listed in this medication guide.	You should not use thiamine if you have ever had an allergic reaction to it. Ask a doctor or pharmacist before taking thiamine if you have any medical conditions, if you take other medications or herbal products, or if you are allergic to any drugs or foods. Before you receive injectable thiamine, tell your doctor if you have kidney disease. Thiamine is only part of a complete program of treatment that may also include a special diet. It is very important to follow the diet plan created for you by your doctor or nutrition counselor. You should become very familiar with the list of foods you should eat or avoid to help control your condition.	ferrous sulfate, folic acid, ergocalciferol, Zinc, Vitamin B1
133	https://www.drugs.com/mtm/thioridazine.html	Thioridazine	thioridazine	Mellaril, Mellaril-S	Phenothiazine antipsychotics	Thioridazine is a phenothiazine (FEEN-oh-THYE-a-zeen) antipsychotic medicine that is used to treat schizophrenia. Thioridazine is usually given after other treatments have failed. Thioridazine may also be used for purposes not listed in this medication guide.	You should not use thioridazine if you have a heart rhythm disorder, a history of long QT syndrome, untreated or uncontrolled high blood pressure, very low blood pressure, or if you have drowsiness, slow breathing, weak pulse, or decreased alertness. Thioridazine is not approved for use in older adults with dementia-related psychosis. Thioridazine can cause a serious heart problem, especially if you also use certain other medicines for infections, asthma, heart problems, high blood pressure, depression, mental illness, cancer, malaria, or HIV. Tell your doctor about all your current medicines and any you start or stop using.	
134	https://www.drugs.com/mtm/tiagabine.html	Tiagabine	tiagabine	Gabitril	Gamma-aminobutyric acid reuptake inhibitors	Tiagabine is an anti-epileptic medication, also called an anticonvulsant. Tiagabine is used in combination with other medications to treat partial seizures in adults and children who are at least 12 years old. Tiagabine may also be used for purposes not listed in this medication guide.	Call your doctor at once if you have new or worsening seizures. Do not stop using tiagabine suddenly. Stopping suddenly may cause increased seizures.	
135	https://www.drugs.com/mtm/topiramate.html	Topiramate	topiramate	Eprontia, Qudexy XR Sprinkle, Topamax, Topamax Sprinkle, Trokendi XR, Topiragen, Topiramate ER (Eqv-Qudexy XR)	Carbonic anhydrase inhibitor anticonvulsants	Topiramate is a seizure medicine, also called an anticonvulsant. Topiramate is used to treat certain types of seizures in adults and children who are at least 2 years old. Trokendi XR is for use in adults and children who are at least 6 years old. Some brands of topiramate are also used to prevent migraine headaches in adults and teenagers who are at least 12 years old. These medicines will only prevent migraine headaches or reduce the number of attacks, but will not treat a headache that has already begun. Topiramate may also be used for purposes not listed in this medication guide.	Topiramate may cause vision problems that can be permanent if not treated quickly. Call your doctor right away if you have a sudden decrease in vision. Topiramate can increase body temperature and decrease sweating, which may lead to life-threatening dehydration. Tell your doctor if you have decreased sweating, high fever, and hot dry skin. Some people have thoughts about suicide while taking seizure medicine. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor.	Emgality, Trokendi XR, Reyvow, gabapentin, clonazepam, propranolol, atenolol
