mod_id,modality,person_id
1,Couples,8339
2,Individuals,8339
1,Couples,8340
2,Individuals,8340
1,Couples,8341
2,Individuals,8341
0,Group,8342
2,Individuals,8342
1,Couples,8343
2,Individuals,8343
3,Family,8343
1,Couples,8345
2,Individuals,8345
3,Family,8345
0,Group,8346
2,Individuals,8346
1,Couples,8347
2,Individuals,8347
3,Family,8347
0,Group,8348
1,Couples,8348
2,Individuals,8348
0,Group,8349
2,Individuals,8349
3,Family,8349
0,Group,8350
1,Couples,8350
2,Individuals,8350
1,Couples,8351
2,Individuals,8351
3,Family,8351
1,Couples,8353
2,Individuals,8353
3,Family,8353
0,Group,8354
2,Individuals,8354
2,Individuals,8355
1,Couples,8356
2,Individuals,8356
3,Family,8356
0,Group,8357
2,Individuals,8357
3,Family,8357
1,Couples,8358
2,Individuals,8358
3,Family,8358
2,Individuals,8359
1,Couples,8360
2,Individuals,8360
1,Couples,8361
2,Individuals,8361
3,Family,8361
2,Individuals,8362
1,Couples,8363
2,Individuals,8363
0,Group,8364
2,Individuals,8364
2,Individuals,8365
3,Family,8365
0,Group,8366
1,Couples,8366
2,Individuals,8366
1,Couples,8367
2,Individuals,8367
3,Family,8367
1,Couples,8368
2,Individuals,8368
3,Family,8368
1,Couples,8369
2,Individuals,8369
3,Family,8369
2,Individuals,8370
2,Individuals,8371
3,Family,8371
1,Couples,8373
2,Individuals,8373
2,Individuals,8374
1,Couples,8375
2,Individuals,8375
3,Family,8375
0,Group,8376
2,Individuals,8376
3,Family,8376
0,Group,8377
2,Individuals,8377
0,Group,8378
1,Couples,8378
2,Individuals,8378
1,Couples,8379
2,Individuals,8379
2,Individuals,8381
1,Couples,8382
2,Individuals,8382
3,Family,8382
0,Group,8383
2,Individuals,8383
3,Family,8383
1,Couples,8384
2,Individuals,8384
3,Family,8384
2,Individuals,8385
2,Individuals,8386
3,Family,8386
1,Couples,8387
2,Individuals,8387
3,Family,8387
1,Couples,8388
2,Individuals,8388
3,Family,8388
1,Couples,8389
2,Individuals,8389
1,Couples,8390
2,Individuals,8390
2,Individuals,8391
1,Couples,8392
2,Individuals,8392
1,Couples,8393
2,Individuals,8393
2,Individuals,8394
1,Couples,8395
2,Individuals,8395
3,Family,8395
2,Individuals,8396
1,Couples,8397
2,Individuals,8397
3,Family,8397
1,Couples,8398
2,Individuals,8398
2,Individuals,8399
3,Family,8399
2,Individuals,8400
3,Family,8400
1,Couples,8401
2,Individuals,8401
3,Family,8401
1,Couples,8402
2,Individuals,8402
3,Family,8402
2,Individuals,8403
2,Individuals,8404
3,Family,8404
1,Couples,8405
2,Individuals,8405
3,Family,8405
1,Couples,8406
2,Individuals,8406
3,Family,8406
2,Individuals,8407
3,Family,8407
1,Couples,8408
2,Individuals,8408
3,Family,8408
0,Group,8409
2,Individuals,8409
3,Family,8409
2,Individuals,8410
3,Family,8410
2,Individuals,8411
1,Couples,8412
2,Individuals,8412
0,Group,8413
1,Couples,8413
2,Individuals,8413
2,Individuals,8414
1,Couples,8415
2,Individuals,8415
3,Family,8415
1,Couples,8416
2,Individuals,8416
3,Family,8416
0,Group,8417
1,Couples,8417
2,Individuals,8417
1,Couples,8418
2,Individuals,8418
2,Individuals,8419
2,Individuals,8420
2,Individuals,8421
3,Family,8421
2,Individuals,8422
1,Couples,8423
2,Individuals,8423
0,Group,8424
1,Couples,8424
2,Individuals,8424
0,Group,8425
1,Couples,8425
2,Individuals,8425
1,Couples,8426
2,Individuals,8426
3,Family,8426
0,Group,8427
2,Individuals,8427
3,Family,8427
2,Individuals,8428
1,Couples,8429
2,Individuals,8429
3,Family,8429
2,Individuals,8431
3,Family,8431
1,Couples,8432
2,Individuals,8432
3,Family,8432
1,Couples,8433
2,Individuals,8433
1,Couples,8434
2,Individuals,8434
3,Family,8434
2,Individuals,8435
1,Couples,8436
2,Individuals,8436
3,Family,8436
0,Group,8437
1,Couples,8437
2,Individuals,8437
2,Individuals,8438
0,Group,8440
1,Couples,8440
2,Individuals,8440
1,Couples,8443
2,Individuals,8443
3,Family,8443
1,Couples,8444
2,Individuals,8444
3,Family,8444
2,Individuals,8445
0,Group,8446
1,Couples,8446
2,Individuals,8446
1,Couples,8447
2,Individuals,8447
1,Couples,8448
2,Individuals,8448
3,Family,8448
2,Individuals,8449
3,Family,8449
1,Couples,8450
2,Individuals,8450
3,Family,8450
0,Group,8451
2,Individuals,8451
1,Couples,8452
2,Individuals,8452
3,Family,8452
2,Individuals,8454
1,Couples,8458
2,Individuals,8458
1,Couples,8459
2,Individuals,8459
1,Couples,8460
2,Individuals,8460
3,Family,8460
1,Couples,8461
2,Individuals,8461
1,Couples,8462
2,Individuals,8462
3,Family,8462
0,Group,8463
2,Individuals,8463
3,Family,8463
1,Couples,8464
2,Individuals,8464
3,Family,8464
1,Couples,8465
2,Individuals,8465
1,Couples,8466
2,Individuals,8466
3,Family,8466
1,Couples,8467
2,Individuals,8467
1,Couples,8468
2,Individuals,8468
3,Family,8468
0,Group,8469
1,Couples,8469
2,Individuals,8469
0,Group,8470
1,Couples,8470
2,Individuals,8470
1,Couples,8471
2,Individuals,8471
3,Family,8471
2,Individuals,8472
1,Couples,8473
2,Individuals,8473
0,Group,8474
2,Individuals,8474
0,Group,8475
1,Couples,8475
2,Individuals,8475
1,Couples,8476
2,Individuals,8476
3,Family,8476
2,Individuals,8477
0,Group,8478
2,Individuals,8478
2,Individuals,8479
2,Individuals,8481
0,Group,8482
2,Individuals,8482
1,Couples,8483
2,Individuals,8483
3,Family,8483
2,Individuals,8484
1,Couples,8485
2,Individuals,8485
3,Family,8485
1,Couples,8486
2,Individuals,8486
3,Family,8486
1,Couples,8487
2,Individuals,8487
0,Group,8488
2,Individuals,8488
0,Group,8489
2,Individuals,8489
1,Couples,8490
2,Individuals,8490
3,Family,8490
1,Couples,8491
2,Individuals,8491
3,Family,8491
2,Individuals,8492
1,Couples,8493
2,Individuals,8493
1,Couples,8494
2,Individuals,8494
1,Couples,8495
2,Individuals,8495
2,Individuals,8496
1,Couples,8497
2,Individuals,8497
3,Family,8497
2,Individuals,8498
3,Family,8498
1,Couples,8499
2,Individuals,8499
3,Family,8499
2,Individuals,8500
0,Group,8501
2,Individuals,8501
3,Family,8501
2,Individuals,8502
0,Group,8504
2,Individuals,8504
3,Family,8504
1,Couples,8505
2,Individuals,8505
3,Family,8505
1,Couples,8506
2,Individuals,8506
3,Family,8506
0,Group,8507
2,Individuals,8507
3,Family,8507
2,Individuals,8508
1,Couples,8509
2,Individuals,8509
3,Family,8509
1,Couples,8510
2,Individuals,8510
3,Family,8510
1,Couples,8512
2,Individuals,8512
3,Family,8512
0,Group,8513
2,Individuals,8513
1,Couples,8514
2,Individuals,8514
3,Family,8514
1,Couples,8515
2,Individuals,8515
3,Family,8515
0,Group,8516
1,Couples,8516
2,Individuals,8516
1,Couples,8517
2,Individuals,8517
1,Couples,8518
2,Individuals,8518
3,Family,8518
0,Group,8519
1,Couples,8519
2,Individuals,8519
0,Group,8520
2,Individuals,8520
1,Couples,8521
2,Individuals,8521
1,Couples,8522
2,Individuals,8522
3,Family,8522
1,Couples,8523
2,Individuals,8523
3,Family,8523
1,Couples,8524
2,Individuals,8524
1,Couples,8525
2,Individuals,8525
3,Family,8525
1,Couples,8526
2,Individuals,8526
1,Couples,8527
2,Individuals,8527
1,Couples,8528
2,Individuals,8528
3,Family,8528
1,Couples,8529
2,Individuals,8529
3,Family,8529
0,Group,8530
1,Couples,8530
2,Individuals,8530
2,Individuals,8531
2,Individuals,8532
1,Couples,8533
2,Individuals,8533
3,Family,8533
1,Couples,8534
2,Individuals,8534
3,Family,8534
2,Individuals,8535
1,Couples,8536
2,Individuals,8536
1,Couples,8537
2,Individuals,8537
2,Individuals,8538
2,Individuals,8539
1,Couples,8540
2,Individuals,8540
3,Family,8540
2,Individuals,8541
2,Individuals,8542
1,Couples,8543
2,Individuals,8543
3,Family,8543
1,Couples,8545
2,Individuals,8545
3,Family,8545
1,Couples,8547
2,Individuals,8547
3,Family,8547
2,Individuals,8548
1,Couples,8549
2,Individuals,8549
3,Family,8549
2,Individuals,8550
1,Couples,8551
2,Individuals,8551
3,Family,8551
2,Individuals,8552
1,Couples,8553
2,Individuals,8553
3,Family,8553
0,Group,8554
2,Individuals,8554
3,Family,8554
2,Individuals,8555
2,Individuals,8556
1,Couples,8557
2,Individuals,8557
3,Family,8557
1,Couples,8558
2,Individuals,8558
3,Family,8558
2,Individuals,8560
3,Family,8560
2,Individuals,8561
2,Individuals,8562
1,Couples,8563
2,Individuals,8563
3,Family,8563
2,Individuals,8564
2,Individuals,8565
1,Couples,8566
2,Individuals,8566
3,Family,8566
2,Individuals,8567
1,Couples,8568
2,Individuals,8568
1,Couples,8569
2,Individuals,8569
3,Family,8569
1,Couples,8570
2,Individuals,8570
3,Family,8570
1,Couples,8571
2,Individuals,8571
1,Couples,8572
2,Individuals,8572
3,Family,8572
2,Individuals,8573
2,Individuals,8574
3,Family,8574
2,Individuals,8575
1,Couples,8576
2,Individuals,8576
3,Family,8576
1,Couples,8577
2,Individuals,8577
3,Family,8577
1,Couples,8578
2,Individuals,8578
3,Family,8578
2,Individuals,8579
1,Couples,8580
2,Individuals,8580
3,Family,8580
1,Couples,8581
2,Individuals,8581
1,Couples,8582
2,Individuals,8582
3,Family,8582
1,Couples,8583
2,Individuals,8583
2,Individuals,8584
3,Family,8584
1,Couples,8585
2,Individuals,8585
3,Family,8585
1,Couples,8586
2,Individuals,8586
1,Couples,8587
2,Individuals,8587
3,Family,8587
0,Group,8588
1,Couples,8588
2,Individuals,8588
1,Couples,8589
2,Individuals,8589
2,Individuals,8590
2,Individuals,8591
1,Couples,8592
2,Individuals,8592
3,Family,8592
0,Group,8593
2,Individuals,8593
3,Family,8593
1,Couples,8594
2,Individuals,8594
3,Family,8594
1,Couples,8595
2,Individuals,8595
3,Family,8595
1,Couples,8596
2,Individuals,8596
0,Group,8597
2,Individuals,8597
1,Couples,8598
2,Individuals,8598
3,Family,8598
1,Couples,8599
2,Individuals,8599
2,Individuals,8600
1,Couples,8601
2,Individuals,8601
3,Family,8601
1,Couples,8602
2,Individuals,8602
3,Family,8602
1,Couples,8604
2,Individuals,8604
1,Couples,8605
2,Individuals,8605
3,Family,8605
1,Couples,8606
2,Individuals,8606
3,Family,8606
0,Group,8607
2,Individuals,8607
3,Family,8607
1,Couples,8608
2,Individuals,8608
3,Family,8608
2,Individuals,8609
1,Couples,8610
2,Individuals,8610
3,Family,8610
1,Couples,8612
2,Individuals,8612
3,Family,8612
1,Couples,8614
2,Individuals,8614
3,Family,8614
2,Individuals,8615
3,Family,8615
1,Couples,8616
2,Individuals,8616
2,Individuals,8617
2,Individuals,8618
3,Family,8618
0,Group,8619
1,Couples,8619
2,Individuals,8619
2,Individuals,8620
3,Family,8620
1,Couples,8621
2,Individuals,8621
3,Family,8621
1,Couples,8623
2,Individuals,8623
3,Family,8623
1,Couples,8624
2,Individuals,8624
3,Family,8624
0,Group,8625
2,Individuals,8625
1,Couples,8626
2,Individuals,8626
3,Family,8626
1,Couples,8627
2,Individuals,8627
3,Family,8627
1,Couples,8628
2,Individuals,8628
3,Family,8628
1,Couples,8630
2,Individuals,8630
3,Family,8630
1,Couples,8631
2,Individuals,8631
1,Couples,8632
2,Individuals,8632
3,Family,8632
1,Couples,8633
2,Individuals,8633
3,Family,8633
1,Couples,8634
2,Individuals,8634
3,Family,8634
0,Group,8635
2,Individuals,8635
3,Family,8635
2,Individuals,8636
1,Couples,8637
2,Individuals,8637
3,Family,8637
1,Couples,8638
2,Individuals,8638
1,Couples,8639
2,Individuals,8639
3,Family,8639
2,Individuals,8640
2,Individuals,8641
3,Family,8641
1,Couples,8642
2,Individuals,8642
1,Couples,8644
2,Individuals,8644
3,Family,8644
2,Individuals,8645
2,Individuals,8646
1,Couples,8647
2,Individuals,8647
3,Family,8647
1,Couples,8648
2,Individuals,8648
1,Couples,8649
2,Individuals,8649
3,Family,8649
1,Couples,8650
2,Individuals,8650
3,Family,8650
1,Couples,8651
2,Individuals,8651
3,Family,8651
1,Couples,8652
2,Individuals,8652
3,Family,8652
1,Couples,8653
2,Individuals,8653
3,Family,8653
1,Couples,8654
2,Individuals,8654
3,Family,8654
1,Couples,8655
2,Individuals,8655
3,Family,8655
1,Couples,8656
2,Individuals,8656
2,Individuals,8657
1,Couples,8658
2,Individuals,8658
3,Family,8658
0,Group,8659
1,Couples,8659
2,Individuals,8659
1,Couples,8660
2,Individuals,8660
3,Family,8660
2,Individuals,8661
2,Individuals,8662
1,Couples,8663
2,Individuals,8663
3,Family,8663
2,Individuals,8664
0,Group,8665
1,Couples,8665
2,Individuals,8665
2,Individuals,8666
3,Family,8666
1,Couples,8667
2,Individuals,8667
1,Couples,8669
2,Individuals,8669
3,Family,8669
1,Couples,8670
2,Individuals,8670
3,Family,8670
0,Group,8671
2,Individuals,8671
2,Individuals,8672
0,Group,8674
2,Individuals,8674
1,Couples,8675
2,Individuals,8675
3,Family,8675
0,Group,8676
2,Individuals,8676
3,Family,8676
1,Couples,8677
2,Individuals,8677
1,Couples,8678
2,Individuals,8678
0,Group,8679
1,Couples,8679
2,Individuals,8679
1,Couples,8680
2,Individuals,8680
1,Couples,8681
2,Individuals,8681
3,Family,8681
1,Couples,8682
2,Individuals,8682
3,Family,8682
2,Individuals,8683
1,Couples,8684
2,Individuals,8684
3,Family,8684
1,Couples,8685
2,Individuals,8685
3,Family,8685
1,Couples,8686
2,Individuals,8686
3,Family,8686
1,Couples,8687
2,Individuals,8687
3,Family,8687
1,Couples,8688
2,Individuals,8688
3,Family,8688
1,Couples,8689
2,Individuals,8689
3,Family,8689
2,Individuals,8690
1,Couples,8691
2,Individuals,8691
3,Family,8691
1,Couples,8692
2,Individuals,8692
3,Family,8692
1,Couples,8695
2,Individuals,8695
3,Family,8695
2,Individuals,8696
2,Individuals,8697
1,Couples,8698
2,Individuals,8698
3,Family,8698
2,Individuals,8699
3,Family,8699
1,Couples,8700
2,Individuals,8700
3,Family,8700
1,Couples,8701
2,Individuals,8701
3,Family,8701
2,Individuals,8702
0,Group,8703
1,Couples,8703
2,Individuals,8703
2,Individuals,8704
1,Couples,8705
2,Individuals,8705
1,Couples,8706
2,Individuals,8706
1,Couples,8707
2,Individuals,8707
1,Couples,8708
2,Individuals,8708
3,Family,8708
0,Group,8709
2,Individuals,8709
3,Family,8709
1,Couples,8710
2,Individuals,8710
3,Family,8710
1,Couples,8711
2,Individuals,8711
3,Family,8711
2,Individuals,8712
1,Couples,8713
2,Individuals,8713
3,Family,8713
2,Individuals,8714
3,Family,8714
0,Group,8715
2,Individuals,8715
3,Family,8715
1,Couples,8716
2,Individuals,8716
3,Family,8716
1,Couples,8717
2,Individuals,8717
3,Family,8717
2,Individuals,8718
2,Individuals,8720
2,Individuals,8721
1,Couples,8722
2,Individuals,8722
3,Family,8722
1,Couples,8723
2,Individuals,8723
3,Family,8723
1,Couples,8724
2,Individuals,8724
2,Individuals,8725
1,Couples,8727
2,Individuals,8727
3,Family,8727
1,Couples,8728
2,Individuals,8728
3,Family,8728
2,Individuals,8729
2,Individuals,8730
1,Couples,8731
2,Individuals,8731
3,Family,8731
1,Couples,8732
2,Individuals,8732
3,Family,8732
1,Couples,8733
2,Individuals,8733
2,Individuals,8734
3,Family,8734
1,Couples,8735
2,Individuals,8735
1,Couples,8736
2,Individuals,8736
3,Family,8736
1,Couples,8737
2,Individuals,8737
3,Family,8737
1,Couples,8738
2,Individuals,8738
3,Family,8738
2,Individuals,8739
1,Couples,8740
2,Individuals,8740
3,Family,8740
2,Individuals,8741
1,Couples,8743
2,Individuals,8743
3,Family,8743
1,Couples,8744
2,Individuals,8744
3,Family,8744
1,Couples,8745
2,Individuals,8745
3,Family,8745
2,Individuals,8746
1,Couples,8747
2,Individuals,8747
3,Family,8747
2,Individuals,8748
3,Family,8748
2,Individuals,8749
3,Family,8749
2,Individuals,8751
3,Family,8751
1,Couples,8752
2,Individuals,8752
3,Family,8752
2,Individuals,8753
1,Couples,8754
2,Individuals,8754
3,Family,8754
1,Couples,8755
2,Individuals,8755
3,Family,8755
2,Individuals,8756
0,Group,8757
2,Individuals,8757
3,Family,8757
1,Couples,8758
2,Individuals,8758
3,Family,8758
1,Couples,8760
2,Individuals,8760
3,Family,8760
0,Group,8761
1,Couples,8761
2,Individuals,8761
0,Group,8763
2,Individuals,8763
3,Family,8763
1,Couples,8766
2,Individuals,8766
3,Family,8766
1,Couples,8767
2,Individuals,8767
3,Family,8767
0,Group,8768
2,Individuals,8768
3,Family,8768
2,Individuals,8769
3,Family,8769
1,Couples,8770
2,Individuals,8770
1,Couples,8771
2,Individuals,8771
3,Family,8771
1,Couples,8772
2,Individuals,8772
1,Couples,8774
2,Individuals,8774
1,Couples,8775
2,Individuals,8775
1,Couples,8776
2,Individuals,8776
3,Family,8776
0,Group,8777
1,Couples,8777
2,Individuals,8777
0,Group,8778
1,Couples,8778
2,Individuals,8778
1,Couples,8779
2,Individuals,8779
3,Family,8779
1,Couples,8781
2,Individuals,8781
3,Family,8781
2,Individuals,8782
1,Couples,8783
2,Individuals,8783
3,Family,8783
1,Couples,8784
2,Individuals,8784
0,Group,8785
1,Couples,8785
2,Individuals,8785
1,Couples,8787
2,Individuals,8787
3,Family,8787
1,Couples,8788
2,Individuals,8788
3,Family,8788
1,Couples,8789
2,Individuals,8789
3,Family,8789
0,Group,8790
2,Individuals,8790
1,Couples,8792
2,Individuals,8792
3,Family,8792
1,Couples,8793
2,Individuals,8793
3,Family,8793
1,Couples,8794
2,Individuals,8794
3,Family,8794
1,Couples,8795
2,Individuals,8795
3,Family,8795
2,Individuals,8797
1,Couples,8798
2,Individuals,8798
3,Family,8798
0,Group,8799
1,Couples,8799
2,Individuals,8799
1,Couples,8800
2,Individuals,8800
1,Couples,8801
2,Individuals,8801
3,Family,8801
2,Individuals,8802
3,Family,8802
0,Group,8803
1,Couples,8803
2,Individuals,8803
1,Couples,8804
2,Individuals,8804
0,Group,8806
1,Couples,8806
2,Individuals,8806
2,Individuals,8807
3,Family,8807
1,Couples,8808
2,Individuals,8808
3,Family,8808
2,Individuals,8809
3,Family,8809
2,Individuals,8810
1,Couples,8811
2,Individuals,8811
2,Individuals,8812
1,Couples,8813
2,Individuals,8813
3,Family,8813
1,Couples,8815
2,Individuals,8815
3,Family,8815
1,Couples,8816
2,Individuals,8816
1,Couples,8817
2,Individuals,8817
3,Family,8817
1,Couples,8818
2,Individuals,8818
1,Couples,8819
2,Individuals,8819
1,Couples,8820
2,Individuals,8820
1,Couples,8821
2,Individuals,8821
3,Family,8821
1,Couples,8822
2,Individuals,8822
3,Family,8822
1,Couples,8823
2,Individuals,8823
1,Couples,8824
2,Individuals,8824
2,Individuals,8825
2,Individuals,8826
3,Family,8826
1,Couples,8827
2,Individuals,8827
3,Family,8827
1,Couples,8828
2,Individuals,8828
3,Family,8828
1,Couples,8829
2,Individuals,8829
3,Family,8829
1,Couples,8830
2,Individuals,8830
3,Family,8830
1,Couples,8831
2,Individuals,8831
3,Family,8831
1,Couples,8832
2,Individuals,8832
3,Family,8832
2,Individuals,8833
0,Group,8834
2,Individuals,8834
3,Family,8834
1,Couples,8835
2,Individuals,8835
3,Family,8835
1,Couples,8836
2,Individuals,8836
1,Couples,8837
2,Individuals,8837
3,Family,8837
1,Couples,8838
2,Individuals,8838
2,Individuals,8839
0,Group,8840
2,Individuals,8840
3,Family,8840
1,Couples,8842
2,Individuals,8842
3,Family,8842
1,Couples,8843
2,Individuals,8843
3,Family,8843
2,Individuals,8844
3,Family,8844
2,Individuals,8845
1,Couples,8846
2,Individuals,8846
1,Couples,8847
2,Individuals,8847
3,Family,8847
1,Couples,8848
2,Individuals,8848
3,Family,8848
0,Group,8849
2,Individuals,8849
3,Family,8849
1,Couples,8850
2,Individuals,8850
3,Family,8850
2,Individuals,8851
3,Family,8851
0,Group,8852
1,Couples,8852
2,Individuals,8852
1,Couples,8853
2,Individuals,8853
1,Couples,8854
2,Individuals,8854
3,Family,8854
1,Couples,8855
2,Individuals,8855
3,Family,8855
1,Couples,8856
2,Individuals,8856
3,Family,8856
2,Individuals,8857
1,Couples,8858
2,Individuals,8858
3,Family,8858
0,Group,8859
2,Individuals,8859
3,Family,8859
2,Individuals,8862
1,Couples,8863
2,Individuals,8863
3,Family,8863
0,Group,8864
1,Couples,8864
2,Individuals,8864
0,Group,8865
2,Individuals,8865
3,Family,8865
0,Group,8866
2,Individuals,8866
3,Family,8866
1,Couples,8867
2,Individuals,8867
3,Family,8867
1,Couples,8868
2,Individuals,8868
3,Family,8868
2,Individuals,8869
3,Family,8869
0,Group,8870
1,Couples,8870
2,Individuals,8870
1,Couples,8871
2,Individuals,8871
3,Family,8871
1,Couples,8872
2,Individuals,8872
3,Family,8872
1,Couples,8873
2,Individuals,8873
3,Family,8873
1,Couples,8874
2,Individuals,8874
3,Family,8874
1,Couples,8875
2,Individuals,8875
2,Individuals,8876
0,Group,8877
1,Couples,8877
2,Individuals,8877
0,Group,8878
2,Individuals,8878
3,Family,8878
0,Group,8879
2,Individuals,8879
3,Family,8879
2,Individuals,8880
2,Individuals,8881
0,Group,8882
2,Individuals,8882
3,Family,8882
2,Individuals,8883
2,Individuals,8884
3,Family,8884
2,Individuals,8885
2,Individuals,8887
1,Couples,8888
2,Individuals,8888
3,Family,8888
0,Group,8889
2,Individuals,8889
1,Couples,8890
2,Individuals,8890
3,Family,8890
1,Couples,8891
2,Individuals,8891
2,Individuals,8892
1,Couples,8893
2,Individuals,8893
3,Family,8893
1,Couples,8894
2,Individuals,8894
3,Family,8894
0,Group,8895
1,Couples,8895
2,Individuals,8895
0,Group,8896
1,Couples,8896
2,Individuals,8896
1,Couples,8897
2,Individuals,8897
3,Family,8897
2,Individuals,8898
2,Individuals,8899
2,Individuals,8900
1,Couples,8901
2,Individuals,8901
3,Family,8901
1,Couples,8902
2,Individuals,8902
3,Family,8902
1,Couples,8903
2,Individuals,8903
2,Individuals,8904
2,Individuals,8905
0,Group,8906
1,Couples,8906
2,Individuals,8906
1,Couples,8907
2,Individuals,8907
3,Family,8907
2,Individuals,8908
2,Individuals,8909
1,Couples,8910
2,Individuals,8910
3,Family,8910
1,Couples,8911
2,Individuals,8911
3,Family,8911
2,Individuals,8912
3,Family,8912
1,Couples,8914
2,Individuals,8914
3,Family,8914
1,Couples,8915
2,Individuals,8915
3,Family,8915
1,Couples,8916
2,Individuals,8916
0,Group,8917
1,Couples,8917
2,Individuals,8917
1,Couples,8918
2,Individuals,8918
3,Family,8918
2,Individuals,8919
0,Group,8920
1,Couples,8920
2,Individuals,8920
1,Couples,8921
2,Individuals,8921
3,Family,8921
1,Couples,8922
2,Individuals,8922
1,Couples,8923
2,Individuals,8923
1,Couples,8924
2,Individuals,8924
3,Family,8924
2,Individuals,8925
1,Couples,8927
2,Individuals,8927
0,Group,8928
2,Individuals,8928
3,Family,8928
1,Couples,8929
2,Individuals,8929
3,Family,8929
1,Couples,8930
2,Individuals,8930
3,Family,8930
1,Couples,8931
2,Individuals,8931
3,Family,8931
0,Group,8932
2,Individuals,8932
0,Group,8934
1,Couples,8934
2,Individuals,8934
1,Couples,8935
2,Individuals,8935
3,Family,8935
1,Couples,8936
2,Individuals,8936
1,Couples,8937
2,Individuals,8937
3,Family,8937
1,Couples,8938
2,Individuals,8938
3,Family,8938
1,Couples,8940
2,Individuals,8940
3,Family,8940
1,Couples,8943
2,Individuals,8943
3,Family,8943
1,Couples,8944
2,Individuals,8944
2,Individuals,8947
2,Individuals,8948
1,Couples,8950
2,Individuals,8950
3,Family,8950
0,Group,8951
2,Individuals,8951
3,Family,8951
1,Couples,8952
2,Individuals,8952
3,Family,8952
2,Individuals,8953
1,Couples,8954
2,Individuals,8954
3,Family,8954
0,Group,8955
1,Couples,8955
2,Individuals,8955
2,Individuals,8957
2,Individuals,8958
3,Family,8958
2,Individuals,8959
1,Couples,8960
2,Individuals,8960
3,Family,8960
1,Couples,8961
2,Individuals,8961
3,Family,8961
1,Couples,8962
2,Individuals,8962
1,Couples,8963
2,Individuals,8963
3,Family,8963
1,Couples,8964
2,Individuals,8964
3,Family,8964
1,Couples,8965
2,Individuals,8965
3,Family,8965
0,Group,8966
2,Individuals,8966
3,Family,8966
1,Couples,8967
2,Individuals,8967
3,Family,8967
2,Individuals,8969
2,Individuals,8970
3,Family,8970
1,Couples,8971
2,Individuals,8971
3,Family,8971
0,Group,8972
1,Couples,8972
2,Individuals,8972
1,Couples,8973
2,Individuals,8973
3,Family,8973
1,Couples,8974
2,Individuals,8974
3,Family,8974
1,Couples,8975
2,Individuals,8975
3,Family,8975
2,Individuals,8976
1,Couples,8977
2,Individuals,8977
3,Family,8977
2,Individuals,8978
3,Family,8978
2,Individuals,8979
1,Couples,8980
2,Individuals,8980
3,Family,8980
2,Individuals,8982
3,Family,8982
1,Couples,8984
2,Individuals,8984
3,Family,8984
1,Couples,8985
2,Individuals,8985
3,Family,8985
1,Couples,8986
2,Individuals,8986
3,Family,8986
1,Couples,8987
2,Individuals,8987
3,Family,8987
1,Couples,8988
2,Individuals,8988
1,Couples,8989
2,Individuals,8989
3,Family,8989
0,Group,8990
1,Couples,8990
2,Individuals,8990
1,Couples,8992
2,Individuals,8992
3,Family,8992
1,Couples,8993
2,Individuals,8993
3,Family,8993
1,Couples,8994
2,Individuals,8994
1,Couples,8995
2,Individuals,8995
3,Family,8995
1,Couples,8996
2,Individuals,8996
3,Family,8996
0,Group,8997
2,Individuals,8997
3,Family,8997
2,Individuals,8998
1,Couples,8999
2,Individuals,8999
3,Family,8999
1,Couples,9000
2,Individuals,9000
0,Group,9002
2,Individuals,9002
1,Couples,9003
2,Individuals,9003
3,Family,9003
2,Individuals,9004
2,Individuals,9005
1,Couples,9006
2,Individuals,9006
3,Family,9006
2,Individuals,9007
2,Individuals,9008
1,Couples,9009
2,Individuals,9009
1,Couples,9010
2,Individuals,9010
3,Family,9010
1,Couples,9011
2,Individuals,9011
3,Family,9011
0,Group,9012
1,Couples,9012
2,Individuals,9012
2,Individuals,9013
1,Couples,9015
2,Individuals,9015
3,Family,9015
0,Group,9016
1,Couples,9016
2,Individuals,9016
0,Group,9017
1,Couples,9017
2,Individuals,9017
1,Couples,9018
2,Individuals,9018
3,Family,9018
1,Couples,9019
2,Individuals,9019
3,Family,9019
1,Couples,9020
2,Individuals,9020
3,Family,9020
1,Couples,9021
2,Individuals,9021
3,Family,9021
1,Couples,9022
2,Individuals,9022
3,Family,9022
2,Individuals,9023
1,Couples,9024
2,Individuals,9024
3,Family,9024
2,Individuals,9025
0,Group,9026
2,Individuals,9026
3,Family,9026
1,Couples,9028
2,Individuals,9028
3,Family,9028
1,Couples,9029
2,Individuals,9029
3,Family,9029
2,Individuals,9031
1,Couples,9032
2,Individuals,9032
3,Family,9032
0,Group,9033
2,Individuals,9033
1,Couples,9034
2,Individuals,9034
3,Family,9034
0,Group,9035
1,Couples,9035
2,Individuals,9035
2,Individuals,9036
3,Family,9036
0,Group,9037
2,Individuals,9037
3,Family,9037
1,Couples,9038
2,Individuals,9038
3,Family,9038
1,Couples,9039
2,Individuals,9039
1,Couples,9040
2,Individuals,9040
3,Family,9040
1,Couples,9041
2,Individuals,9041
3,Family,9041
1,Couples,9042
2,Individuals,9042
0,Group,9043
1,Couples,9043
2,Individuals,9043
1,Couples,9044
2,Individuals,9044
3,Family,9044
0,Group,9045
1,Couples,9045
2,Individuals,9045
2,Individuals,9046
1,Couples,9047
2,Individuals,9047
3,Family,9047
1,Couples,9048
2,Individuals,9048
3,Family,9048
2,Individuals,9049
2,Individuals,9050
2,Individuals,9052
0,Group,9053
2,Individuals,9053
3,Family,9053
1,Couples,9054
2,Individuals,9054
